,label,text
89438,5,机器很好用，技术安装指导很认真，店家服务值得信任！
521046,1,由于运用了新的导光技术所造成的(镜导光板Prism LGP)，这种技术将大大提高LCD的亮度和使用寿命，但同时会带来一点点漏光现象，并非面板故障哦！漏光严重，客服只会这么说，行业标准真低了，漏光都属于正常现象了，戴尔牛的很！
365639,5,电脑用起来不错
289710,1,太垃圾了，已经不要购买。
5125,5,上午买，晚上到，超快！本子质感不错，虽然赶不上MacBook，但也挺有自己独特风格，做工也算满意！4K屏很精致，不过跟我台式机的27寸4k屏对比，视觉上还是有差距，但比一般FHD强太多，也算满意！手写笔玩一下还可以，挺有意思的。系统运行流畅，512G分三个盘，C（Windows）、D（data）差不多大，还有个E盘（recovery）大约13点几G。键盘手感一流，看电影B&amp;O音响效果超乎意料，日常看看网页、视频，风扇不吵，机身一点不热！缺点是UxB口太少，有电流声，但耳朵要很贴近才能听到，触摸板太小了点，因为重360度反转时不那么方便，反转时其他要以后长期感受补充啦！建议上4K不后悔～～
174145,2,买来5天，每次放视频都有杂音&hellip;&hellip;&hellip;不值不值
2211,2,忘给寄发票，里面的发货单跟实际价钱也不一样
20178,5,帮公司买了3台，装了WIN10的系统，同事反应说很好用，以后换电脑还选它?，卖家发货也很超快，??
11240,1,非常差进的系统买来一个月不到就黑屏了，更无语的是戴尔的这个工号1147834的售后，明明硬盘的问题却非说系统问题，因为硬盘更换是免费的，而从安系统要收钱，我想让你们售后****，却就是不上门，我办公地方离你们售后办公地方也就区区100米，非常无语的戴尔产品，更无语的是戴尔的售后，实在是要钱不要脸
312776,5,效果不错，色彩亮丽，好用！！
405016,5,很好，小巧，省地方。
171193,5,物品的性价比很高！物流好快啊！卖家态度也很好，非常好的一次购物
371693,5,宝贝很好看，商家服务也很好，很满意的一次购物
353405,4,定制电脑，配件的质量得运行后观察了。
190668,4,机器不错， 已经送到托管机房了
223912,3,物流速度很慢，连接好以后无信号，说明书也没有写明要切换信号源，差点再去买了一根线
430536,4,原先以为购买的品牌电脑质量很好，哪里知道才买回来两个多月就出现故障，送到维修服务站点师傅打开机一看里面的配件固态硬盘和内存条都不是戴尔原装 ，就这样人家就不给维修了，只好联系商家寄到那儿维修，修完好使用又出现黑屏显示驱动器运行故障挺失败的一次购物
360605,5,筛选对比了好多家的，相互比价，最终选择了这家，感觉不错，好评
177249,3,页面介绍与实际产品不一致，接口描述是错误的，导致发的连接线是错误的，服务态度很好，立刻补发了一根，结果换了一种错误方式还是错的。。
148527,5,"可以,很满意的一次购物"
199161,1,买贵了，而且声音很大，感觉像是返修机，而且为什么我的跑分只有10万多？还没商务本高？正在换货中！
348834,5,质量不错哟，还会继续关注
77143,2,这也太慢了 真的是 很难受 几百兆要传这么长的时间 醉了
67498,5,服务器速度杠杠的，刚回来遇到一点问题，售后都一一及时解决
164365,5,公司用的，业务部反馈上来很不错，
154101,5,满意
7210,5,值得信赖，物流安装都很非常满意。质量保证，给个赞。
431114,3,质量一般。
412903,5,还不错
916,4,使用起来性能不错
120703,4,紧凑机型，可自行加内存和nvme还行，加机械就不太好摆放的感觉了。主板就hdmi和vga输出，没办法自己又加了个亮机卡，不然vga输出的**模拟信号把第二块屏幕糊的没法看。。。总体还算满意
62958,1,该主机存在很大问题，第一次购买后几天后无法启动，在换货后又多次出现无法启动的问题。申请退货，京东客服处理此事，口嘴不一，随着搪塞客户，敷衍了事。在毫无通知客户的情况下，今天竟然将故障机器直接退回给客户。此举实在让人哭笑不得&hellip;哎！作为京东的忠实用户，竟受如此待遇，无语至极！
445934,5,电脑非常棒，物流超快，售后服务一流
478740,4,机器不错， 已经送到托管机房了
373963,5,刚刚到手，感觉还不错，物流快，客服态度很好，很有耐心。用过后再追评哟?
61399,5,价格优惠，性价比高，发货速度也很快。机器已安装使用，非常满意的一次购物。下次会继续光顾，希望店家多多给优惠哦。
36973,5,以前没有用过戴尔的机器   第一次购买 公司办公用的同事都说不错 运行很快  办公不错的选择
100668,5,机器性能不错，机箱小巧，噪音低。商家发票有问题，大写不规范，商家给换发票态度较好，但与客户沟通方面保留意见。
337209,5,原装正品
149543,1,显卡坏了，dell售后换了一张。还是不好用。系统是没激活的win10
348759,1,买了一个月就坏 黑屏 开不了机 我要退货！
374170,5,包装严实，送了很多赠品，机箱小巧轻便，配置用来研发，性价比很高，一直在回购中&hellip;&hellip;希望以后优惠多多
208716,1,很垃圾的电脑，经常死机，配置这么高有什么用，真的很垃圾，亲身体验，绝对没有说错。
471436,2,首先买东西开增值税发票还要加点，其次密钥是什么不知道，醉了
153561,1,买这个电脑本来就是为了应急用，11.08晚19点多收到的，第二天上午要开组会用，然而给我送了一个不能使用的，还2018年10月20号已经被注册过，客服嘴里说已经开始的相关服务，那么请问我买的新机为什么客服嘴里的相关服务已经开始了呢？？？然后跟学这个的同学折腾了整整一晚上，终于修好了。我本来就是应急用的，换货还要我等一周，这来回的时间差我搬来搬去的，这个代价为什么要我来承担，在京东上买东西我从来不评价，都是默认好评，这是最差最**最恶心的一次体验，而且我至今没有接到相关人员的任何电话跟我解释
206437,5,帮朋友买朋友反应也不错机器有Wi-Fi蓝牙，办公方便，就是显示器默认搭配了dp线而电脑只有hdmi接口，事后商家说会寄条dp转hdmi的线过来
302748,4,还不错，但是各种价位的电池品质参差不齐，希望这个能多用几年
317967,1,垃圾的要死，刚开始黑屏，完了又是内存不足，总共加起来用了两天，全是问题，真是坑
222598,1,两天前安装的   感觉好评都是刷出来的  味道闻着特别难受
333252,5,朋友推荐，跟着买了，质量不错
486227,2,一般一般一般一般一般
367948,5,服务周到 货真价实 好评五星
144296,5,服务好，配置不错，公司买来办公的下次还是你家
343802,5,机器性能很好 配置高 性价比很高
444976,3,发货晚了一天其他都还好
58638,3,本以为这个配置上上网，编辑一下文档够用的。系统自带的win10.装了几个软件后就带不动了，跟我八年前买的戴尔差不多了。我看有个差评的也是说系统慢。后来想加点钱换配置高点的版本，店家说是激活了就不能退换了，郁闷了一天把系统重装成win7了，系统还行，流畅了不少！所以说如果想体验win10的话还是买高配的，至少8G运存，加个固态硬盘。如果回来装win7的话办公用也还凑合。
103256,5,比想像中的性能要好，性价比高，只是内存有点小。
73312,5,不错哦，价格也可以的，有需要再来买
535414,5,好评，店主不错！电脑很实用
7963,3,东西迟到了一个礼拜，还少了鼠标垫，用的感觉还行，按键低，
399214,5,朋友要我给他买的服务器，经过多家比较，选择了这家。价格还实惠，服务器也给力 ，客服也耐心，赞
90208,4,才两个月就开不了机了，送个盗版系统还老出问题。质量不怎么样，一会去售后中心看看那里出问题了。
96988,2,第一次给差评，本人10月13日3699购买（i3-8100 8G 1T WIFI 蓝牙 23.6英寸显示器），月底我看变成了3499，还以为是活动，竟然现在一直还是3499，保价有啥用，就是忽悠人的。
415576,1,产品先不评论，连个手提包都不送，要不要这么扣。。。
109194,4,商品与预期有出入，一万二配的不如之前8千的好用，不知道是什么原因，显示有点卡，不过东西是正品，商家让发回去调试，为什么不调试好了发给我，我在电脑城找人装了系统了，还是有显示卡顿的问题，算了，我在京东买第五台了，这次感觉有一点不是很满意，就这样先用，发回去也不行，设计师要用
439657,5,加了内存还有硬盘，速度跟存储都很大， 产品不错
110614,5,宝贝收到了    是正品     已经用上了    物流也很给力
18143,1,用了两次就坏了
437050,1,东西不保价，没买两天就降价一百，客服说不保价不让退，@了就不让退了。谁买电脑不开机！运送过程中外包装破损，建议大家慎重。
36464,2,中评吧！电脑有时候会卡顿，
107803,5,"R430,产品性能不错，准备再买一块硬盘做备份，感谢商家"
502201,1,玩个2D小游戏都卡成这个死样
441569,5,性价比不错的电脑，运行速度快，质量好，满意
316917,4,速度快，性能不错！就是卖家装系统后，少了不少螺丝！都没法安装到机柜上了。自己配的螺丝。
251229,5,不错
112439,5,质量很好，好评
445448,5,速度很快，预装的软件也不错，一次非常满意的购物。
11355,5,电脑收到没有什么破损的地方，商家发货速度很快，按键也非常不错给商家个赞
535482,1,显示器不错，稍微有点漏光，无坏点，不满意的地方就是刚到手，就促销送东西，联系客服，服务结果不满意。懒得退货再买了。
424040,1,打开页面 都卡      两台  一样卡  动不动就死机    差评      提醒大家  一定要货比三家    售后起来太麻烦
141123,5,宝贝收到了，商家很仔细，包装完整，一点破损都没有，物流也是超给力的，满意的一次购物。
472844,3,双十一买的，开机速度，反应都比较慢，整体的运行速度不是很好，唯一期待的就是希望质量可以好一点。
299986,5,不错
67162,1,貌似这个赠品我并没有收到
515556,4,硬盘加速器不错
162618,5,服务器非常不错，特别适合我们这种财务办公用！
321064,5,送货速度挺快的，用了几天了，运行速度挺快，系统挺稳定的，方便小巧，总体满意
534984,5,插上电开机就可以用了，方便，服务也到位
523039,2,是一款让人很失望的产品
411535,1,拿回来没多久就蓝屏，然后要我重新装系统，过了一段时间就现在装软件直接死机
104129,5,性价比不错，外壳在好看一些就好了
22136,5,性能超强，速度很快，内存很大。非常好。
201519,1,很好，开机五分钟，运行延迟非常大，垃圾的#
329333,4,货品收到，刚使用，没问题。观察一段时间看看
236887,5,不错!下次还会来买
195469,1,才用到今天 各种问题接踵而来 突然黑屏都不能打开 太可怕了
37398,3,有亮点，换货中
518958,5,主机机器性能非常好，运行速度快，配置高性价比强，非常值得购买的产品。
3011,5,我的第一部电脑，感觉挺好的。
458920,5,现在没有问题，不知道是否经得起时间的考验。
68813,4,办公足够用，指纹解锁很菜，才用两次就不灵敏了。服务态度还行，我买是4999，才过3天他给我来个秒杀价4599，还好是7天内能保价，退了400。鲁大师跑分10万左右。唯一不足就是不送任何东西！
273159,4,音响很大声，镜面屏漂亮，漏光一般吧，有两处
367543,5,电脑开机速度飞快，机箱小巧基本没声音。速度不错办公够用
68373,5,用了几天才来评价的、首先是这个机器的外观比较满意、机箱很小放置起来很方便、不占多少地方。机器性能也很好跑起来特别流畅。整体来说都挺满意的。
118018,3,Just to make this abundantly clear... the touch screen functionality DOES NOT work with a Mac.
379749,1,根本打不开可以退货吗????
23113,5,家用的还是工作站好，笔记本还是用起来不方便，工作站使用了一段时间，非常的不错，很流畅，不卡顿，不占用地方，运行起来声音很小，没有发热现象，戴尔不错，一直在支持
326857,5,不知道好不好，帮客户买的，客户没说应该是没问题，五星好评吧，愿能再接再厉，越来越好
113113,2,一般一般一般一般一般
69870,1,缺少数据线
341265,4,质量一般，橡胶有点异味，不过，是赠品将就了
157278,5,现在用的灵越已经用到7年多了，对笔记本无爱，因为实在无法忍耐速度其慢，就入手7050微机，入手几天上来评价的，主机很小，可以飞买配件装在专门显示后变成一体机。很好，速度够快
307920,5,非常满意，送货速度特别快，dell的东西就是好，包装里面还有干燥剂呢，买过好多品牌的电脑，还是dell的好。机器静音，客服也很好，总之这次购物非常愉快！！
339967,4,这个电脑还不错，就是有一样，我配了一个小音响，有时候会没有声音，重启会好，不知道啥问题
176117,5,这是一款性价比超高的电脑！
404461,3,一般般。
303855,5,产品不错，服务很好，可以提供本地化服务这很好，下次还会选择
466055,4,屏大，造型也不错，还没有充分的用，希望不负期望。体谅快递员，自取的。
109433,5,速度快，性能稳定，很满意!
193805,5,机箱小巧，屏幕炫酷，运行也特别快，又下了5台不错。
234941,5,质量挺好的，客服服务态度也不错，着实的喜欢啊
337250,1,贼拉大，散热降了一度......
385818,1,优惠券没用到，明明可以减20.双11应该是4799，贵了100，价格不稳定。哎，客服也不处理
329669,4,音质一般，就是用来配显示器，也不贵
105280,5,物流很快！服务周到，期待后续使用效果
126647,4,感觉屏幕显示的不是很清晰，个人觉得有点糊。
28338,1,我佛了，显示器竟然只有vga接口。。。大清朝嘛
432754,2,一般般的毕竟是送的
170636,2,东西收到，显示器接口没法接，配件还得另外买，赠品加急几天没收到货，
206163,1,这是我买到的世界上最烂最烂最烂没有之一的，所谓品牌电脑。比二手市场买的二手电脑还烂。谁买谁后悔。开机慢打开慢运行慢。慢死你！刚用不了几天就坏了，开不了机。谁买谁后悔！谁买谁受气！谁买谁心堵得慌！堵死你慢死你！
37360,1,坑的一批
307981,4,刚买的电脑就这样了，主机声音有点大
265459,4,挺好用的，适合打印量少的地方
426122,4,挺好的，就是机箱有滋滋声
430557,4,硬盘加速器不错！
90315,5,还行吧，打dnf还是有些卡顿
514505,5,挺好，满意的购物体验
383489,4,产品不错，不过价格比其他店贵了100元
533351,1,笔记本本身不错，也有几点问题。1.在显示设置里更改缩放大小会导致触控部分区域失灵，重启就好。2.刚到手时屏幕偏黄，先看看是否开启了夜间模式。没有就在颜色管理里面的设备选择当前显示器，勾上使用我对此设备的设置后在下面添加配置文件。给差评的主要原因还是因为第三天笔到了，画画给群员看被吐槽：&ldquo;没天赋就不要学人画画！&rdquo;后不小心把屏压坏了。 经过售后咨询换屏需要3300元，今年已经吃土 只能等到明年换了。
339935,5,机器小巧，办公很不错，配置也好，运行稳定速度快。
271973,1,刚拿到手，满怀期待，打开一个小时，还是蓝屏，售后联系了40分钟，没结果，浪费时间精力，1分都不想给
101054,5,给公司买的，一直相信京东，质量好，送货及时，发票齐全。以后还会再来的！
74890,4,硬盘质量太差
391534,5,很满意这次网购，产品很喜欢，非常满意！棒棒哒。
61737,5,试了一下，暂时没发现什么问题。这个配置的电脑家用办公应该是足够了
415525,5,满意，速度挺快
189888,2,电脑显示器没有鼠标键盘我怎么用，这就是京东的专业电器经销商，附件也没有鼠标键盘选项，你叫我怎么相信这就是***老总的京东自营店，无语。
445275,1,系统有问题还原了一次，相比老款机器卡的多，找不到戴尔技术人员上门电话，只有京东的售后，直接就是上门换货
431066,5,非常不错的办公电脑非常不错的办公电脑非常不错的办公电脑
355765,5,这一段时间为了买电脑，一直在看，看的我都晕了，后来还是选了这一款，因为感觉他综合评价挺高，而且也是程序猿朋友推荐。拿到手后，用起来也是很舒畅吖。没有卡机啥的，日常办公完全ok。
466696,5,赞赞赞   发货速度快，服务态度也很赞
436407,5,一如既往的好。。卖家服务到位。下次需要还会在来。推荐！
482469,5,超级漂亮，速度很快很实用，完美无缺，各方面的配置很简单很棒
322131,4,神烦狗舒服的国防生的股份的股份该
340985,5,卖家态度好 物流快
98841,5,物流很快，宝贝收到了，很满意！好评！
210097,4,"Good for what I do, but I would not buy again. Designers/Photoshop users can not use this.  Can't scale up to higher resolutions.  Read the fine print before purchase."
40983,4,硬盘加速器不错！
267111,5,产品稳定，速度快，静音使用很好，值得购买。
482121,2,东西收到，显示器接口没法接，配件还得另外买，赠品加急几天没收到货，
526510,3,主机用着可以，几乎静音的，先用用，以后再好好评！
295292,5,今日下单，明日收货，物流很棒。电脑屏大，速度快，用着很舒服。先买了一台，随后又加了一台。服务也很棒，每次都很耐心的回答指导。
299550,5,配送的有些慢，配置还是不错的，比较满意。
518121,2,这音质跟价钱不成正比
261354,3,"只有前面有音响孔，使用比较不方便操作系统是win 10 ,一直提示11.27前要激活，但无论如何也激活不了。"
406484,4,实惠
405110,3,还可以，就是胶粘在电脑上会留印记
317659,1,连续买两台，第一台2天内出现致命问题，直接退货，第二台做了资料在里面，现在电脑无法使用，也关不了。也不能退货，无语，浪费工作至少5天。
272087,4,还行吧 反正就是散热不太好 风扇声音有点大但是在接受范围内如果很龟毛的话就算了吧
443695,3,什么破机器，开机开不出，关机又关不了。退货了。
160165,1,好垃圾的产品经理！脑子进水了！气死我了！144HZ的显示器是买来打游戏的，你们产品经理连这个都不知道吗？你们的显示器标配数据线居然没有考虑到连接游戏显卡的DP-DVI连接线？我买了你们的显示器和外星人主机，玩了几天好郁闷，卡，卡，卡，LOL的帧数居然只有70-80帧！到处找问题，显卡程序卸了重新装，有把外星人的客户骂的狗血淋头！差点动手拆主机，看看我的GTX1080是不是假的！！！最后，居然发现双显卡的主机，我用你们标配的**线，连的是主板集成显卡而已，而我的1080却躺着睡觉！！！你们自己说，你们的产品经理搞商品化的时候是不是脑子被门夹了？144HZ的LCD不配转DVI的线配什么鸟线在里面？144，1毫秒，不是用来打游戏难道是用来做EXCEL的吗？如果不是我到处找问题，一般的菜鸟早把锅扔给外星人了，气死我啦！
261825,1,电源适配器太松了，感觉能拔出来，电池只能冲到98，不知道是过冲保护还是咋回事。
258926,5,速度很快，办公很适合
30117,3,包装已经乱了，虽然是送的，也要要品质么
38322,4,我是女生，买回来办公加游戏，LOL不会卡，运行东西也很快，CAD一般5秒，鲁大师跑分7万多快8万，电脑手感也很好，摸起来挺舒服的，但是电脑拿回来比起我之前的宏基重，出门带着不方便，电脑按键不会亮，散热确实不好，拿回来开机大概10几分钟就好烫，还有USB接口真的好紧，我的无线鼠标插进去我愣是没拔出来。反正我也不懂电脑，都是老公挑的，用了两天的感受，总体还是不错，推荐。晒一张我的光辉鼠标垫。
103514,3,好好好好好好好好好好好好
394231,5,质量好，价格实惠
473916,4,服务很热情
479425,4,很好用的打印机，打印速度也挺快的。
109935,5,物流快，东西好
275805,4,还不错 就是物流慢了点
441432,1,无良商家，我买的整个电脑主机加显示器，发票也给你们了，显示器用了一个月白屏，你们承诺的包换结果呢！各种找理由借口，就是不肯换，既然你说我没买显示器为什么要给我换人家修过的二手的呢！无良商家，你们**宣传，我跟你磕到底！
175018,5,公司购买，一次买了2台，很稳定。商家给的赠品也很实在，下次有需要还来这家买。能支持win7的只有6代cpu了。
172904,5,如此小巧的机箱，期实非实适合家用和办公用。占地面积，屏幕大。显示接口多样化（DP接口，HDMI接口，VGA接口）。另外赠送的配件也很适用，赞一个。
99959,5,又快又方便 公司采购就靠京东啦
258930,4,不错
311475,2,已用大概一个月，到手后就发觉应该是别人换剩下的，漏光情况如图，实际情况会好一些，有发现一个坏点，懒得折腾将就用了。
213862,5,宝贝到货了，还没有用，看着很喜欢，保证完好无损！
461340,5,产品质量棒棒的，值得购买
378833,1,商品质量有问题，买回家用了不到两个月显示屏就一黑屏，换一个显示器也不行，而且主机里的风扇不管是开机还是一直转。
219155,5,非常非常好的东西，以后还会在买的，这个是公司用的服务器，大品牌，可以根据客户要求定制系统备份，
490152,4,服务器价格便宜，性能很强，相当于简化了显示核心版的i7，图形显示效果不行，自带显卡最大分辨率只有1680x1050. 硬盘速度需要赞扬一下，虽然是机械硬盘，实际写入可达到400**/s，完全可以胜过某些ssd硬盘。准备另外买显卡来跑caffe。
66432,5,电脑还是不错的！
157184,5,包装完好，第一天使用，希望以后没问题！
433283,1,差评！！！不给开增票。产品的单价如果是不含税的价格请商家注明。 不要钱付了，却告知不能开增票，要加钱才可以开。 都是公司对公司交易，这样操作，你们是省了一点税了， 将会失去大量的客户。 钱付给圆迈， 却是其他公司开的票。符合逻辑吗
483905,4,----------------------
153165,3,机箱整体偏小，不太喜欢，夏天散热肯定不行。机械硬盘，4G，整体还是有点卡。建议买固态硬盘。尽管赠送了一些赠品，但2500多的价格在同等配置的情况，还是偏高。商家服务还行。
499880,4,总的说来还可以。不全是DELL原装的配件，固态硬盘、硬盘、显卡、内存条等都更换过。买家说非原装件，他们三包。但愿能正常使用，不要出现问题。噪声大dell上门维护，现在使用正常！
100633,5,验证是正品，性能强筋，运行很安静。赠品也是很丰富了
404946,5,机器没的说，质感棒棒哒!外观好漂亮，吃鸡特效全开，同时录制视频没卡顿，真的是大吉大利！主机声音很小，鲁大师跑分满意，系统方面暂时还没太了解需要慢慢适应.
110492,1,很坑，电脑上没有office这些正版软件，询问客服也一直跟我岔开话题。服了，要不是给公司买的就退货了，真是垃圾，再也不会买戴尔！！！
319614,5,性能很好散热很快物流也很快，客服小姐姐很耐心回答我的问题，反正就是很喜欢啊，，，，，，，，
91602,1,什么玩意，开机不显示，黑屏，按你们推荐买的钱也不低，怎么开机就黑屏。
214219,4,很喜欢   但是谁能告诉我这个指纹识别是什么鬼  难道是我解锁的姿势不对吗  为什么一点都不好用
244096,5,hp的工作站买了两代了，这次买了两个，一如既往地好体积小，速度快，安静
460195,5,就是偶尔出现这个问题，机子本身有个小掉漆我就算了，换货让惠普也麻烦，将就用吧。
2811,5,很好！买了两台
132147,5,帮公司买的服务器，戴尔品牌机性价比高，试着跑了几天、技术部同事说完全没压力，去戴尔也能查到正品信息、很好。相信京东。
208094,5,现在主机都常用品，速度很快没什么好说的，习惯好评
233620,3,感觉没有华硕主机好，经常系统更新硬盘占有100%，1709更新打不上去，也懒得更新，直接在服务里面关闭，但是也只能管几天，我买的5000多的华硕主机什么时候更新的都不知道，反正没感觉，退货反正是退不了，将就用吧，要不是华硕的主机没货也不会买这，
437387,5,快递很快
47851,4,风扇的噪音实在是大，感觉完全没必要啊
12591,2,我感觉非常的差   我和我同学买的是同一款  只有我在自营店买的有问题（不能登录微软账号 只要登录微软账号后数字键盘就不能用 什么方法都试了  就是不能用）我还傻傻的买了3次  前几次我以为是我运气不好  买的电脑有次  现在我发现不是
534514,4,漏光有点严重，顶排真是不能看。边框做工太糙，虽然我也不看边框，但这凹凸的边缘真是太不认真了。底座和支架还是可以的，随便调整位置。给四星，主要是边缘和角落漏光，其它还能接受。
274731,5,超喜欢升降旋转功能了。捋代码看得全，还保护颈椎。
179072,1,内屏算坏不给退还  不给退还
5399,1,什么破机器，打游戏时不时死机。卡住不动
92926,3,价格倒是挺实惠，为啥开机键设计那么小？每天都要按的键，设计的那么小？难以理解
362548,5,公司技术选的，北京地区支持上门安装装的2008系统，最后还麻烦技术给装到机柜里面十分感谢！
354653,4,喜欢
483580,5,机器不错，很好，买了几台了，一直选择这家
196542,5,刚入手不到一个月就掉价了，掉价了，掉价了，掉价了
257838,5,机子收到了，找了师傳安装好了，很好用，速度快，配置高，很满意，商家送了好多配件。
34079,4,装配工艺有待提高
6234,5,东西超级好用，物流快
10927,5,速度快，很好用，小巧轻便，非常好，很满意。
484400,4,唯一的不足就是散热问题很主机声音 系统其中有点小插曲 现在观察中.
400696,1,**电脑 拿来练一个腾讯视频都下不了  问客服回答就是多试试
506534,4,相信京东，东西是正品，发货又块
432484,5,还好，喜欢好评。
112004,1,我只能说我非常后悔买了这个电脑。收到不到一个月就是启动有问题。还有声音要第二次开机才有。寄回去店家说换了个显卡给我？很烂的。然后现在收到发现系统也是有问题的。浏览器只有ie上的了其他都上不了。很烂很烂5700打水飘。而且当我反应问题的时候店家觉得我来找茬？我可没这么多时间跟闲钱！反正我很不满意。寄回来的时候还推迟了差不多一星期。非常后悔后悔后悔！亲身体验。烂烂烂&hellip;&hellip;现在用也很烂。显示屏时不时会闪。我觉得不是显示屏问题吧。是这个机子真的太烂了。显示屏我是新买的。不满意！
410286,4,电脑虽然是刚刚买的 但是就有一点慢 
491844,4,就那样吧，感觉旧旧的
75399,4,可以，公司买的。。。。。。。。。。。。。。
403077,4,这个价位很实惠，电脑挺美观的 搭配白色无线键鼠 好看简介。电脑开机很快。唯独不满意的地方就是USB接口问题，如果你接了功率比较高的外接设备，带自己电源运转的，立马影响无线网卡性能，要么速率下降，要么就掉线了，应该是供电问题。接屏幕旁边的USB口貌似好点。另外机器要是有8G内存就更好了。
356541,4,运行正常，唯一就是2.0usb驱动支持不到3.0的键鼠，有点坑
442422,5,双十一先提价再降价，而且还得预约，也是够够的~
526920,2,本来买这个电脑我是想用来修图的，开机速度可以，内存也够大，一开始没注意，没用鼠标，就联网激活了，后来想连接鼠标线，才发现只有左边有usb借口可以连接鼠标线，我**又不是左撇子，这设计是有多反人类，本来想退货，但是激活了客服说退不了，行吧不退了，我去买一个typec转接口行了吧，体验有点差?
46939,5,性能稳定，速度快，现在打开网页的速度比以前快了5倍。在性价比方面也是非常超值的，比同等配置的其他品牌服务器价格要低些。戴尔服务器真的很不错！
223853,2,第一次买DL笔记本是用过的，最差的笔记本，喇叭里面杂音，咔嚓声，让我在DL官网更新声卡驱动，更新了，还是没用，又让下载一个驱动精灵还是没好，比之前的音效差的太远，以后再也不让身边的同事买DL电脑，一个字差，2个字太差
32385,5,速度还可以，屏显挺好！
136910,1,莫名其妙宕机，一会儿音箱不能用，一会儿鼠标键盘不能用
458812,5,不好意思，评价晚了。包装很仔细，性价比很高，非常的喜欢，卖家服务态度非常热情。
50540,5,挺好的，Dell品牌店 性能很好，性价比很高，发货很快，卖家服务很好。DeLL的售后全国连锁，赞
479311,5,服务器特意使用了几天才来评价的，很静音，性能很好使用起来挺流畅的哦，谢谢卖家不厌其烦的解答。
188255,4,为什么右边没有usb口？难道给左撇子使用？这个太不人性化了，其他还可以
137988,3,实物跟图片完全不符，怎么跟2718q一样是光的。我看qm图片的图片是磨砂塑料外框的。你们卖产品又不是当网红，没必要p图弄得这么面目全非吧，背面还有一条横条，这啥情况。包装很烂我就不说了，实物跟图严重不符合呀
426908,4,服务器价格便宜，性能很强，相当于简化了显示核心版的i7，图形显示效果不行，自带显卡最大分辨率只有1680x1050. 硬盘速度需要赞扬一下，虽然是机械硬盘，实际写入可达到400**/s，完全可以胜过某些ssd硬盘。准备另外买显卡来跑caffe。
87534,5,挺好的，送货快
311983,5,"以前在本店购买过，性价比高，运行稳定，质量好,价格实惠，包装完好，客服服务态度非常好。以后有需求还会光顾本店。"
4231,5,货真价实，物廉价美，款式新颖，服务热情
348286,5,此用户未填写评价内容
453541,5,开机特别特别特别特别特别的卡，
451902,5,配件质量好，机器不错。就是送货速度太慢。
239355,1,遇到这种商家。大家还是收到货要注意下。我们买的是戴尔整机i7-7700  8G。结果商家内存条自己加4G。公司买了近二十台机器都有问题。客服说我买的不是标配。你加条子咋也一样啊。别加个垃圾条子。主机都运行不了。拔下来原装即可运行。
475566,4,机器不错，挺好的
135433,4,感觉画面一般，没有想象中的清晰，用的联想小新笔记本也是ips屏，比这个屏清晰很多，手机拍屏幕的效果也没有笔记本的屏幕显示的效果好，感觉没有达到预期，有点失望。
89473,4,完美屏 实物比图片看着更舒服一些 送DP线真是业界良心
191416,4,Easy set up. beautify image. Cheep sound. Or maybe I don't know how to set up the sound but went back to old speaker for the sound and have the best of both worlds.
12791,4,漏光也太严重了吧，简直恐怖
95183,3,这个坐垫，只值这个价，买着就有线没有逢好的，皮子，这个我能说是胶皮吗？当然，这也是我自己贪心，以为可以~买好货。确实没想到这样，坐垫没有包满。奉劝大家还是在实体店看吧，毕竟可以看到质量啊！还有不要贪便宜。店小二，因为线没有逢上，退了我15元~红包。
100460,3,做图的话，只能说还凑合！
207919,5,挺好的，送货上门，还帮忙安装调试，领导也高兴
246099,4,实用，质量不错。
426626,4,迷你电脑非常非常迷你，比想象中还要小。不知道使用中散热效率如何。
39252,5,商家特别好，帮忙安装并调试，忙了一下午，辛苦了
309114,3,不知道什么原因第一天就出现蓝屏闪屏想象？
259724,1,***50元我不要，也要说售后不专业且恶劣。
261460,4,机械硬盘咔咔咔的响，读写速度很慢，其他没问题
114787,5,挺好的
116847,1,说好的赠品根本就没有实物，让我们签收在发，也一直没发货，已经一个月了，发票也是催了好久才开过来的，
221039,5,外观漂亮，功能较全，机械硬盘的 还是不如固态硬盘的快。但他毕竟是原装机 而且有一键恢复出厂设置的功能 这点是我最看重的，他的注册应该都写在芯片里了 所以避免以后经常需要激活。
46423,4,NVIDIA GeForce GT710低级了一点，没有内置光驱，不完善操作不方便，小键盘数字不能打。暂时碰到这些问题。
469047,5,发货速度很快，收到货后我们要做服务器虚拟化，技术人员帮我们耐心的解答和指导，我很满意
237333,5,非常好！！！
444084,3,图个方便，价格没有优惠度
465501,2,看起来廉价感十足，膜不透明，很灰
258037,1,太失望了，买第一台笔记本时，触摸板巨响，退了给商家重点说了不要触摸板有问题的电脑，结果还是触摸板巨响，系统还是2017年安装的，严重怀疑是处理货，真扯淡，第一次也是最后一次在这个店买东西了，好评都是通过小恩小惠刷出来的，
119000,5,买回来用了之后非常很好
71986,5,机器是直接送上门的，拆开机箱盖仔细看了，全新，官网查了下机器号，也是正品。质保信息也能查到。用了两天，没有任何问题，不错，下次还会再来。
161034,4,客服服务不错，物流也很快，目前用着没有出现什么问题，不错
210554,5,性能不错，服务态度也好，到货快
226191,4,好评，客服反应迅速，态度良好！
